song_id,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q
ML1224,MoodyLyrics,Warcurse,Kreator,,,,,,angry,negative
ML1225,MoodyLyrics,I Could Sing Of Your Love Forever,Delirious?,,,,,,happy,positive
ML1226,MoodyLyrics,The War Song,Culture Club,,,,,,angry,negative
ML1227,MoodyLyrics,The Last Night,Skillet,,,,,,sad,negative
ML1228,MoodyLyrics,Silent Night,Third Day,,,,,,relaxed,positive
ML1229,MoodyLyrics,Blue Christmas,Elvis Presley,,,,,,relaxed,positive
ML1230,MoodyLyrics,"Merry Christmas, Darling",The Carpenters,,,,,,happy,positive
ML1231,MoodyLyrics,Celebrate Me Home,Kenny Loggins,,,,,,relaxed,positive
ML1232,MoodyLyrics,I Heard The Bells On Christmas Day,Casting Crowns,,,,,,relaxed,positive
ML1233,MoodyLyrics,Joy To The World,Third Day,,,,,,happy,positive
ML1234,MoodyLyrics,All I Want For Christmas Is You,Vince Vance & The Valiants,,,,,,relaxed,positive
ML1235,MoodyLyrics,Fire Escape,Kelley Stoltz,,,,,,angry,negative
ML1236,MoodyLyrics,I Dig Love,George Harrison,,,,,,happy,positive
ML1237,MoodyLyrics,Silent Night,Kirk Franklin & The Family,,,,,,relaxed,positive
ML1238,MoodyLyrics,Silent Night,Boyz II Men,,,,,,relaxed,positive
ML1239,MoodyLyrics,I Receive,Israel Houghton,,,,,,happy,positive
ML1240,MoodyLyrics,Be Easy,Sharon Jones & The Dap-Kings,,,,,,relaxed,positive
ML1241,MoodyLyrics,Others,Israel Houghton,,,,,,happy,positive
ML1242,MoodyLyrics,Feel The Pressure,Incognito,,,,,,angry,negative
ML1243,MoodyLyrics,Cuando Nadie Me Ve,Alejandro Sanz,,,,,,sad,negative
ML1244,MoodyLyrics,I Lost You,Elvis Costello,,,,,,angry,negative
ML1245,MoodyLyrics,Skyway,The Replacements,,,,,,sad,negative
ML1246,MoodyLyrics,Mansard Roof,Vampire Weekend,,,,,,sad,negative
ML1247,MoodyLyrics,It Ain't The Same Old Cold War Harry,Grant-Lee Phillips,,,,,,angry,negative
ML1248,MoodyLyrics,I'm Free,The Who,,,,,,relaxed,positive
ML1249,MoodyLyrics,Yoshimi Battles The Pink Robots,The Flaming Lips,,,,,,angry,negative
ML1250,MoodyLyrics,I Fall Down,U2,,,,,,sad,negative
ML1251,MoodyLyrics,I'll Bring The Sun,Jason Collett,,,,,,relaxed,positive
ML1252,MoodyLyrics,Fire,Bruce Springsteen,,,,,,angry,negative
ML1253,MoodyLyrics,Plasticities,Andrew Bird,,,,,,angry,negative
ML1254,MoodyLyrics,Pour,Lori McKenna,,,,,,relaxed,positive
ML1255,MoodyLyrics,Ni Tu Ni Nadie,Alaska Y Dinarama,,,,,,sad,negative
ML1256,MoodyLyrics,You Sure Love To Ball,Marvin Gaye,,,,,,happy,positive
ML1257,MoodyLyrics,Toby,The Chi-Lites,,,,,,sad,negative
ML1258,MoodyLyrics,At Christmas Time,Luther Vandross,,,,,,happy,positive
ML1259,MoodyLyrics,It Gets Lonely Early,Frank Sinatra,,,,,,sad,negative
ML1260,MoodyLyrics,Mountain Greenery,John Pizzarelli,,,,,,relaxed,positive
ML1261,MoodyLyrics,Happy Birthday Jesus,The Brooklyn Tabernacle Choir,,,,,,happy,positive
ML1262,MoodyLyrics,Happy Xmas ,Rebecca St. James,,,,,,happy,positive
ML1263,MoodyLyrics,Have Yourself A Merry Little Christmas,Matt Brouwer,,,,,,happy,positive
ML1264,MoodyLyrics,Love Came Down at Christmas,Jars Of Clay,,,,,,happy,positive
ML1265,MoodyLyrics,Joseph's Lullaby,MercyMe,,,,,,relaxed,positive
ML1266,MoodyLyrics,Merry Christmas,Third Day,,,,,,happy,positive
ML1267,MoodyLyrics,Por Ti Voy A Morir,Frank Reyes,,,,,,sad,negative
ML1268,MoodyLyrics,What A Wonderful World ,Rod Stewart,,,,,,relaxed,positive
ML1269,MoodyLyrics,Metal Gods,Judas Priest,,,,,,sad,negative
ML1270,MoodyLyrics,Silver Cloud,Alejandro Escovedo,,,,,,happy,positive
ML1271,MoodyLyrics,Two Of Us,The Beatles,,,,,,relaxed,positive
ML1272,MoodyLyrics,Within,Mnemic,,,,,,angry,negative
ML1273,MoodyLyrics,Running Blind ,Godsmack,,,,,,sad,negative
ML1274,MoodyLyrics,Joy,Teddy Pendergrass,,,,,,happy,positive
ML1275,MoodyLyrics,Time After Time,Eva Cassidy,,,,,,sad,negative
ML1276,MoodyLyrics,Lucky Man,Courtney John,,,,,,happy,positive
ML1277,MoodyLyrics,A Woman In Love,Maysa,,,,,,happy,positive
ML1278,MoodyLyrics,Dream,Michael Buble,,,,,,relaxed,positive
ML1279,MoodyLyrics,Hasta El Final,Alejandra Guzman,,,,,,sad,negative
ML1280,MoodyLyrics,Shoot Down,The Prodigy,,,,,,angry,negative
ML1281,MoodyLyrics,Heart And Soul,Joy Division,,,,,,angry,negative
ML1282,MoodyLyrics,Reuters,Wire,,,,,,angry,negative
ML1283,MoodyLyrics,Teach Me How To Fight,Junior Boys,,,,,,angry,negative
ML1284,MoodyLyrics,Slow Dancing In A Burning Room,John Mayer,,,,,,sad,negative
ML1285,MoodyLyrics,Red Rocking Chair,Black Prairie,,,,,,relaxed,positive
ML1286,MoodyLyrics,It's Good To Be King,Tom Petty,,,,,,relaxed,positive
ML1287,MoodyLyrics,Your Silent Face,New Order,,,,,,sad,negative
ML1288,MoodyLyrics,I'm So Bored With The U.S.A.,The Clash,,,,,,sad,negative
ML1289,MoodyLyrics,Off I Go,Greg Laswell,,,,,,sad,negative
ML1290,MoodyLyrics,Civilization,Justice,,,,,,angry,negative
ML1291,MoodyLyrics,I Go To Sleep,Sia,,,,,,relaxed,positive
ML1292,MoodyLyrics,Love In Vain,The Big Pink,,,,,,happy,positive
ML1293,MoodyLyrics,Safe Without,Interpol,,,,,,relaxed,positive
ML1294,MoodyLyrics,Sao Paulo,Morcheeba,,,,,,angry,negative
ML1295,MoodyLyrics,Grace,Jeff Buckley,,,,,,angry,negative
ML1296,MoodyLyrics,Hospital Beds,Cold War Kids,,,,,,angry,negative
ML1297,MoodyLyrics,Sexy Boy,Air,,,,,,happy,positive
ML1298,MoodyLyrics,It Will Find You,Maps,,,,,,happy,positive
ML1299,MoodyLyrics,Napalm Love,Air,,,,,,happy,positive
ML1300,MoodyLyrics,Bad Love,Eric Clapton,,,,,,happy,positive
ML1301,MoodyLyrics,Sorry Seems To Be The Hardest Word,Elton John,,,,,,sad,negative
ML1302,MoodyLyrics,Chicken Strut,The Meters,,,,,,sad,negative
ML1303,MoodyLyrics,Nervous Breakdown,Wanda Jackson,,,,,,angry,negative
ML1304,MoodyLyrics,Fire Fire,M.I.A.,,,,,,angry,negative
ML1305,MoodyLyrics,X,Andreya Triana,,,,,,sad,negative
ML1306,MoodyLyrics,Matilda,Peggy Sue,,,,,,sad,negative
ML1307,MoodyLyrics,Down Home Blues,Z.Z. Hill,,,,,,relaxed,positive
ML1308,MoodyLyrics,Fix It,Ryan Adams & The Cardinals,,,,,,happy,positive
ML1309,MoodyLyrics,Smoking Gun,The Robert Cray Band,,,,,,angry,negative
ML1310,MoodyLyrics,When I Hustle ,Huey,,,,,,relaxed,positive
ML1311,MoodyLyrics,I Dream Of Chicago,Parlours,,,,,,relaxed,positive
ML1312,MoodyLyrics,The Family Of Man,Three Dog Night,,,,,,relaxed,positive
ML1313,MoodyLyrics,Take Your Memory With You,Vince Gill,,,,,,sad,negative
ML1314,MoodyLyrics,Take Me As I Am,Faith Hill,,,,,,relaxed,positive
ML1315,MoodyLyrics,The Promise,Strike Anywhere,,,,,,sad,negative
ML1316,MoodyLyrics,El Abandonao,Elefante,,,,,,sad,negative
ML1317,MoodyLyrics,Love Lifted Me,Kenny Rogers,,,,,,happy,positive
ML1318,MoodyLyrics,Kiss My Love Goodbye,L.A. Guns,,,,,,happy,positive
ML1319,MoodyLyrics,I Don't Have The Heart,James Ingram,,,,,,happy,positive
ML1320,MoodyLyrics,Party People ,Nelly,,,,,,happy,positive
ML1321,MoodyLyrics,Ruler Of My Heart ,The Dirty Dozen Brass Band,,,,,,angry,negative
ML1322,MoodyLyrics,Kid,The Pretenders,,,,,,sad,negative
ML1323,MoodyLyrics,Save The Last Dance For Me,The Drifters,,,,,,relaxed,positive
ML1324,MoodyLyrics,Three More Days,Ray LaMontagne,,,,,,relaxed,positive
ML1325,MoodyLyrics,Come Live With Me Angel,Marvin Gaye,,,,,,relaxed,positive
ML1326,MoodyLyrics,Great And Mighty Is Our God,Donnie McClurkin,,,,,,happy,positive
ML1327,MoodyLyrics,Out Of The Blue,Maysa,,,,,,happy,positive
ML1328,MoodyLyrics,Youth Knows No Pain,Lykke Li,,,,,,angry,negative
ML1329,MoodyLyrics,Waves,Darker My Love,,,,,,sad,negative
ML1330,MoodyLyrics,Welcome To The Party,Death By Stereo,,,,,,angry,negative
ML1331,MoodyLyrics,Lose Myself,Marsha Ambrosius,,,,,,happy,positive
ML1332,MoodyLyrics,Black Sky,Dave Alvin,,,,,,relaxed,positive
ML1333,MoodyLyrics,Donna Sumeria,Mission Of Burma,,,,,,happy,positive
ML1334,MoodyLyrics,Sweet Home Chicago,The Blues Brothers,,,,,,relaxed,positive
ML1335,MoodyLyrics,Seventeen Years,Ratatat,,,,,,sad,negative
ML1336,MoodyLyrics,Seed Of Filth,Six Feet Under,,,,,,sad,negative
ML1337,MoodyLyrics,I Got You,Telekinesis,,,,,,relaxed,positive
ML1338,MoodyLyrics,White Magic,Ceo,,,,,,relaxed,positive
ML1339,MoodyLyrics,Back And Forth,Obits,,,,,,sad,negative
ML1340,MoodyLyrics,Take It Easy,Surfer Blood,,,,,,relaxed,positive
ML1341,MoodyLyrics,Needle In The Hay,Elliott Smith,,,,,,sad,negative
ML1342,MoodyLyrics,Ask,The Smiths,,,,,,angry,negative
ML1343,MoodyLyrics,So Insane,Discovery,,,,,,angry,negative
ML1344,MoodyLyrics,Kalmadi,Mustafa Sandal,,,,,,sad,negative
ML1345,MoodyLyrics,You're In Love,Ratt,,,,,,happy,positive
ML1346,MoodyLyrics,Butterfly,Charlie Gracie,,,,,,relaxed,positive
ML1347,MoodyLyrics,Tu Me Estas Volviendo Loco,Jose Jose,,,,,,sad,negative
ML1348,MoodyLyrics,El Costo De La Vida,Juan Luis Guerra,,,,,,sad,negative
ML1349,MoodyLyrics,Con Tu Nombre,Ricky Martin,,,,,,sad,negative
ML1350,MoodyLyrics,Pride And Joy ,Marvin Gaye,,,,,,happy,positive
ML1351,MoodyLyrics,Simply Beautiful ,Queen Latifah,,,,,,happy,positive
ML1352,MoodyLyrics,Down By The Riverside ,The Blind Boys Of Alabama,,,,,,angry,negative
ML1353,MoodyLyrics,I'm Glad There Is You,Gloria Lynne,,,,,,happy,positive
ML1354,MoodyLyrics,So Much In Love,The Tymes,,,,,,happy,positive
ML1355,MoodyLyrics,Love Me Tender,Elvis Presley,,,,,,happy,positive
ML1356,MoodyLyrics,Dream Baby ,Roy Orbison,,,,,,relaxed,positive
ML1357,MoodyLyrics,Revival,The Allman Brothers Band,,,,,,happy,positive
ML1358,MoodyLyrics,Happy Music,The Blackbyrds,,,,,,happy,positive
ML1359,MoodyLyrics,Crazy Love ,Ray Charles,,,,,,happy,positive
ML1360,MoodyLyrics,My Heart Your Heart,The Whispers,,,,,,happy,positive
ML1361,MoodyLyrics,Joy,Blackstreet,,,,,,happy,positive
ML1362,MoodyLyrics,The Three Sunrises,U2,,,,,,happy,positive
ML1363,MoodyLyrics,"The More You Ignore Me, The Closer I Get",Morrissey,,,,,,angry,negative
ML1364,MoodyLyrics,All My Fault,Fenix TX,,,,,,sad,negative
ML1365,MoodyLyrics,You Don't Have To Be Afraid,Take 6,,,,,,angry,negative
ML1366,MoodyLyrics,That Girl,NLT,,,,,,relaxed,positive
ML1367,MoodyLyrics,She Worth The Trouble,J. Valentine,,,,,,angry,negative
ML1368,MoodyLyrics,Imma Love You Right,John Brown,,,,,,happy,positive
ML1369,MoodyLyrics,El Rey ,Los Super Reyes,,,,,,sad,negative
ML1370,MoodyLyrics,Someday You Will Be Loved,Death Cab For Cutie,,,,,,happy,positive
ML1371,MoodyLyrics,Amen Kind Of Love,Daryle Singletary,,,,,,relaxed,positive
ML1372,MoodyLyrics,Tell Her,Lonestar,,,,,,happy,positive
ML1373,MoodyLyrics,Space Walk,Lemon Jelly,,,,,,happy,positive
ML1374,MoodyLyrics,Lonely One,Gregory Porter,,,,,,sad,negative
ML1375,MoodyLyrics,War,Sinead O'Connor,,,,,,angry,negative
ML1376,MoodyLyrics,I Believe In Your Love,Charles Bradley,,,,,,happy,positive
ML1377,MoodyLyrics,Fire On The Mountain,The Grateful Dead,,,,,,angry,negative
ML1378,MoodyLyrics,There's Your Trouble,Dixie Chicks,,,,,,angry,negative
ML1379,MoodyLyrics,Trouble On The Line,Loretta Lynn,,,,,,angry,negative
ML1380,MoodyLyrics,Sexy Ways ,The Midnighters,,,,,,happy,positive
ML1381,MoodyLyrics,The Stroll,The Diamonds,,,,,,relaxed,positive
ML1382,MoodyLyrics,Long Tall Sally,Little Richard,,,,,,happy,positive
ML1383,MoodyLyrics,Almost Paradise,Mike Reno & Ann Wilson,,,,,,relaxed,positive
ML1384,MoodyLyrics,I Believe I'll Go Back Home,Gregg Allman,,,,,,relaxed,positive
ML1385,MoodyLyrics,Creepin',Stevie Wonder,,,,,,relaxed,positive
ML1386,MoodyLyrics,Rockferry,Duffy,,,,,,relaxed,positive
ML1387,MoodyLyrics,One Less Lonely Girl,Justin Bieber,,,,,,sad,negative
ML1388,MoodyLyrics,Growing Old Is Getting Old,Silversun Pickups,,,,,,angry,negative
ML1389,MoodyLyrics,Love Me Chase Me,Carney,,,,,,relaxed,positive
ML1390,MoodyLyrics,My Special Angel,Bobby Helms,,,,,,relaxed,positive
ML1391,MoodyLyrics,I Can't Sleep,Clay Walker,,,,,,relaxed,positive
ML1392,MoodyLyrics,The Nerve,Mutemath,,,,,,angry,negative
ML1393,MoodyLyrics,Asilos Magdalena,The Mars Volta,,,,,,sad,negative
ML1394,MoodyLyrics,Who You  Gonna Run To?,Solid Gold,,,,,,angry,negative
ML1395,MoodyLyrics,The Way You Love Me,Karyn White,,,,,,happy,positive
ML1396,MoodyLyrics,House Of The Rising Sun,Nina Simone,,,,,,relaxed,positive
ML1397,MoodyLyrics,New Year,The Breeders,,,,,,relaxed,positive
ML1398,MoodyLyrics,Indulgence,Miss Kittin & The Hacker,,,,,,happy,positive
ML1399,MoodyLyrics,You Can't Hurry Love,The Concretes,,,,,,happy,positive
ML1400,MoodyLyrics,Ain't It Strange,Dr. Dog,,,,,,relaxed,positive
ML1401,MoodyLyrics,War Again,Balkan Beat Box,,,,,,angry,negative
ML1402,MoodyLyrics,We Laugh Indoors,Death Cab For Cutie,,,,,,happy,positive
ML1403,MoodyLyrics,U.R.A. Fever,The Kills,,,,,,sad,negative
ML1404,MoodyLyrics,Lonely Nights,Mickey Gilley,,,,,,sad,negative
ML1405,MoodyLyrics,True Love Is Hard To Find ,Toots & The Maytals,,,,,,happy,positive
ML1406,MoodyLyrics,Fall At Your Feet,Crowded House,,,,,,sad,negative
ML1407,MoodyLyrics,I'm Going Home,Ten Years After,,,,,,relaxed,positive
ML1408,MoodyLyrics,"Life, Love & Laughter",Donavon Frankenreiter,,,,,,happy,positive
ML1409,MoodyLyrics,Ordinary People,Mary Mary,,,,,,happy,positive
ML1410,MoodyLyrics,Brazilian Love Song ,Nat King Cole,,,,,,relaxed,positive
ML1411,MoodyLyrics,If I Only Had A Brain ,Nnenna Freelon,,,,,,angry,negative
ML1414,MoodyLyrics,Lady Killer,Priestess,,,,,,angry,negative
ML1415,MoodyLyrics,Honey White,Morphine,,,,,,relaxed,positive
ML1416,MoodyLyrics,La Nina,Aventura,,,,,,sad,negative
ML1417,MoodyLyrics,Incinerate,Sonic Youth,,,,,,sad,negative
ML1418,MoodyLyrics,Seventeen,Ladytron,,,,,,happy,positive
ML1419,MoodyLyrics,No More Trouble,Bob Marley & The Wailers,,,,,,angry,negative
ML1420,MoodyLyrics,I Love King Selassie,Black Uhuru,,,,,,happy,positive
ML1421,MoodyLyrics,The Smoke,Home Video,,,,,,angry,negative
ML1422,MoodyLyrics,I Feel Weird,Steel Train,,,,,,angry,negative
ML1424,MoodyLyrics,My Love Is,Diana Krall,,,,,,happy,positive
ML1425,MoodyLyrics,Little Girl Blue ,Linda Ronstadt,,,,,,relaxed,positive
ML1426,MoodyLyrics,If You Think You're Lonely Now,Bobby Womack,,,,,,sad,negative
ML1427,MoodyLyrics,Daddy's Home,Jermaine Jackson,,,,,,relaxed,positive
ML1428,MoodyLyrics,Do You Wanna Go Party,K.C. & The Sunshine Band,,,,,,happy,positive
ML1429,MoodyLyrics,I'd Rather Go Blind,Beyonce,,,,,,relaxed,positive
ML1430,MoodyLyrics,If Only You Knew,Phil Perry,,,,,,happy,positive
ML1431,MoodyLyrics,I Am A Child,Buffalo Springfield,,,,,,relaxed,positive
ML1432,MoodyLyrics,Pigs On The Wing 1,Pink Floyd,,,,,,sad,negative
ML1433,MoodyLyrics,Never My Love,The Association,,,,,,happy,positive
ML1434,MoodyLyrics,Lonely Avenue,Ray Charles,,,,,,sad,negative
ML1435,MoodyLyrics,Gimme Some Truth ,Jakob Dylan,,,,,,relaxed,positive
ML1437,MoodyLyrics,Some Kind Of Nature ,Gorillaz,,,,,,relaxed,positive
ML1438,MoodyLyrics,Everything With You,The Pains Of Being Pure At Heart,,,,,,sad,negative
ML1439,MoodyLyrics,Ships With Holes Will Sink,We Were Promised Jetpacks,,,,,,sad,negative
ML1440,MoodyLyrics,The Step And The Walk,The Duke Spirit,,,,,,happy,positive
ML1441,MoodyLyrics,Mama Don't Like My Man,Sharon Jones & The Dap-Kings,,,,,,relaxed,positive
ML1442,MoodyLyrics,This Heart's On Fire,Wolf Parade,,,,,,angry,negative
ML1443,MoodyLyrics,I've Been Loving You Too Long,Ike & Tina Turner,,,,,,happy,positive
ML1444,MoodyLyrics,Love,Air,,,,,,happy,positive
ML1445,MoodyLyrics,Say It ,Kurt Elling,,,,,,happy,positive
ML1446,MoodyLyrics,Shoot The Moon,Norah Jones,,,,,,sad,negative
ML1447,MoodyLyrics,You've Made Me So Very Happy,Lou Rawls,,,,,,happy,positive
ML1448,MoodyLyrics,A Dream,Mary J. Blige,,,,,,relaxed,positive
ML1449,MoodyLyrics,Who's Got Your Love,Nyasia,,,,,,happy,positive
ML1450,MoodyLyrics,Hate Is My Fuel,Destruction,,,,,,angry,negative
ML1451,MoodyLyrics,Okie Dokie,Dan Deacon,,,,,,angry,negative
ML1453,MoodyLyrics,Let's Fight,Thompson Square,,,,,,angry,negative
ML1454,MoodyLyrics,Money Honey,Bay City Rollers,,,,,,relaxed,positive
ML1455,MoodyLyrics,Lo Dudo,Frankie Ruiz,,,,,,sad,negative
ML1456,MoodyLyrics,La Puerta Del Colegio,Magneto,,,,,,sad,negative
ML1457,MoodyLyrics,I Don't Wanna Lose Your Love ,Santana,,,,,,relaxed,positive
ML1458,MoodyLyrics,C'mon And Love Me,Kiss,,,,,,happy,positive
ML1459,MoodyLyrics,Sway,The Rolling Stones,,,,,,angry,negative
ML1460,MoodyLyrics,Ten Ton Hammer,Machine Head,,,,,,angry,negative
ML1463,MoodyLyrics,Fight Fire With Fire,Kansas,,,,,,angry,negative
ML1464,MoodyLyrics,Real Love,The Beatles,,,,,,happy,positive
ML1465,MoodyLyrics,The Fire ,The Roots,,,,,,angry,negative
ML1466,MoodyLyrics,Burning Down The House,The Used,,,,,,angry,negative
ML1467,MoodyLyrics,Contra Viento Y Marea,Los Bukis,,,,,,sad,negative
ML1468,MoodyLyrics,No More Words,Anna Calvi,,,,,,happy,positive
ML1469,MoodyLyrics,Desire,Anna Calvi,,,,,,angry,negative
ML1470,MoodyLyrics,La Mujer Que No Sone,Ricardo Arjona,,,,,,sad,negative
ML1471,MoodyLyrics,Natural's Not In It,Gang Of Four,,,,,,happy,positive
ML1472,MoodyLyrics,Ordinary Pain,Stevie Wonder,,,,,,angry,negative
ML1473,MoodyLyrics,To Be Loved,Jackie Wilson,,,,,,happy,positive
ML1474,MoodyLyrics,Painkiller,Death,,,,,,angry,negative
ML1475,MoodyLyrics,Already Gone,Bayside,,,,,,sad,negative
ML1476,MoodyLyrics,In The Dirt,S. Carey,,,,,,sad,negative
ML1477,MoodyLyrics,Living Decorations,Maps & Atlases,,,,,,sad,negative
ML1478,MoodyLyrics,Free Speech For The Dumb,Metallica,,,,,,relaxed,positive
ML1479,MoodyLyrics,Paradise,Tesla,,,,,,relaxed,positive
ML1480,MoodyLyrics,See Saw,Aretha Franklin,,,,,,happy,positive
ML1481,MoodyLyrics,Your Mother Should Know,The Beatles,,,,,,happy,positive
ML1482,MoodyLyrics,You Drive Me Nervous,Alice Cooper,,,,,,angry,negative
ML1483,MoodyLyrics,Hate On Me,Jill Scott,,,,,,angry,negative
ML1484,MoodyLyrics,2wicky,Hooverphonic,,,,,,angry,negative
ML1485,MoodyLyrics,Keep Me Home ,Kraak & Smaak,,,,,,relaxed,positive
ML1486,MoodyLyrics,All Cats Are Grey,The Cure,,,,,,sad,negative
ML1487,MoodyLyrics,Vietnam,Crystal Castles,,,,,,happy,positive
ML1488,MoodyLyrics,Dirty Robot,The Lemonheads,,,,,,sad,negative
ML1489,MoodyLyrics,Unfair,Pavement,,,,,,sad,negative
ML1490,MoodyLyrics,Good Luck ,Basement Jaxx,,,,,,relaxed,positive
ML1491,MoodyLyrics,Clenching The Fists Of Dissent,Machine Head,,,,,,angry,negative
ML1492,MoodyLyrics,Over The Rainbow,Patti LaBelle,,,,,,relaxed,positive
ML1493,MoodyLyrics,God Hates Us,Avenged Sevenfold,,,,,,angry,negative
ML1494,MoodyLyrics,Fear Campaign,Fear Factory,,,,,,angry,negative
ML1495,MoodyLyrics,Peg O' My Heart,Dropkick Murphys,,,,,,happy,positive
ML1496,MoodyLyrics,Happy Birthday,Stevie Wonder,,,,,,happy,positive
ML1497,MoodyLyrics,Love Never Fails,Kem,,,,,,happy,positive
ML1498,MoodyLyrics,Sorry Seems To Be The Hardest Word ,Ray Charles,,,,,,sad,negative
ML1499,MoodyLyrics,All The Places ,Aaron Hall,,,,,,happy,positive
ML1500,MoodyLyrics,Astoria,Starfucker,,,,,,happy,positive
ML1501,MoodyLyrics,The Devil,Anna Calvi,,,,,,angry,negative
ML1502,MoodyLyrics,Running Bear,Johnny Preston,,,,,,relaxed,positive
ML1503,MoodyLyrics,The Glory Of Love,The Five Keys,,,,,,happy,positive
ML1504,MoodyLyrics,Monster Hospital,Metric,,,,,,angry,negative
ML1505,MoodyLyrics,Blue And Yellow,The Used,,,,,,sad,negative
ML1506,MoodyLyrics,Kiss Like Your Kiss,Lucinda Williams,,,,,,happy,positive
ML1507,MoodyLyrics,Bang ,Waka Flocka Flame,,,,,,sad,negative
ML1508,MoodyLyrics,It's Money That I Love,Randy Newman,,,,,,happy,positive
ML1510,MoodyLyrics,Colony Of Birchmen,Mastodon,,,,,,sad,negative
ML1511,MoodyLyrics,Lead Me Into Love,Anita Baker,,,,,,happy,positive
ML1512,MoodyLyrics,The Stroller,Jaill,,,,,,angry,negative
ML1513,MoodyLyrics,Hearts On Fire,Cut Copy,,,,,,angry,negative
ML1514,MoodyLyrics,Showbiz Blues,Fleetwood Mac,,,,,,relaxed,positive
ML1515,MoodyLyrics,Angel,Massive Attack,,,,,,happy,positive
ML1516,MoodyLyrics,Carnival,The Cardigans,,,,,,happy,positive
ML1517,MoodyLyrics,Locust Valley,Women,,,,,,sad,negative
ML1518,MoodyLyrics,I'll Be Home,The Flamingos,,,,,,relaxed,positive
ML1519,MoodyLyrics,Perfectly Lonely,John Mayer,,,,,,sad,negative
ML1520,MoodyLyrics,Another Day,Paul McCartney,,,,,,sad,negative
ML1521,MoodyLyrics,Is There A Ghost,Band Of Horses,,,,,,relaxed,positive
ML1522,MoodyLyrics,Sweet Fire Of Love,Robbie Robertson,,,,,,angry,negative
ML1523,MoodyLyrics,Conquistador,Procol Harum,,,,,,sad,negative
ML1524,MoodyLyrics,Bonded By Blood,Exodus,,,,,,sad,negative
ML1525,MoodyLyrics,Deep River Woman,Lionel Richie,,,,,,relaxed,positive
ML1526,MoodyLyrics,Be Quick Or Be Dead,Iron Maiden,,,,,,angry,negative
ML1527,MoodyLyrics,Outta My Life,Deadmau5,,,,,,sad,negative
ML1528,MoodyLyrics,Looking For A Place,Eliza Gilkyson,,,,,,sad,negative
ML1529,MoodyLyrics,Victor Jara's Hands,Calexico,,,,,,sad,negative
ML1530,MoodyLyrics,On A Real Lonely Night,Warren Haynes,,,,,,sad,negative
ML1531,MoodyLyrics,Let Me Come On Home,Otis Redding,,,,,,relaxed,positive
ML1532,MoodyLyrics,Love Is Found,Sade,,,,,,happy,positive
ML1533,MoodyLyrics,Walking Dead ,Z-Trip,,,,,,angry,negative
ML1534,MoodyLyrics,Amor,Cristian,,,,,,sad,negative
ML1535,MoodyLyrics,Rompecabezas,Aterciopelados,,,,,,sad,negative
ML1536,MoodyLyrics,Let It Grow,Eric Clapton,,,,,,relaxed,positive
ML1540,MoodyLyrics,Love Her Madly,Doors,,,,,,happy,positive
ML1541,MoodyLyrics,Fire Woman,Cult,,,,,,angry,negative
ML1542,MoodyLyrics,Aesthetics Of Hate,Machine Head,,,,,,angry,negative
ML1543,MoodyLyrics,C,Dir En Grey,,,,,,angry,negative
ML1544,MoodyLyrics,Scar Tissue,Red Hot Chili Peppers,,,,,,sad,negative
ML1545,MoodyLyrics,Light My Fire,Doors,,,,,,angry,negative
ML1550,MoodyLyrics,Gimme Shelter,Rolling Stones,,,,,,angry,negative
ML1551,MoodyLyrics,King Of The Night Time World,Kiss,,,,,,relaxed,positive
ML1552,MoodyLyrics,Asi Es El Amor,Grupo Bryndis,,,,,,sad,negative
ML1553,MoodyLyrics,A Ti,Los Angeles Negros,,,,,,sad,negative
ML1554,MoodyLyrics,Touched A Dream,R. Kelly,,,,,,relaxed,positive
ML1555,MoodyLyrics,Narrow With The Hall,Women,,,,,,sad,negative
ML1556,MoodyLyrics,Ghost Hardware,Burial,,,,,,happy,positive
ML1557,MoodyLyrics,Soon,My Bloody Valentine,,,,,,angry,negative
ML1558,MoodyLyrics,Even In Dreams,The Pains Of Being Pure At Heart,,,,,,angry,negative
ML1559,MoodyLyrics,Let The Serpent Sleep,Elf Power,,,,,,relaxed,positive
ML1560,MoodyLyrics,Simple X,Andrew Bird,,,,,,angry,negative
ML1561,MoodyLyrics,For You Blue,The Beatles,,,,,,relaxed,positive
ML1562,MoodyLyrics,My Melody Of Love,Bobby Vinton,,,,,,happy,positive
ML1563,MoodyLyrics,Shape I'm In,Arc Angels,,,,,,happy,positive
ML1564,MoodyLyrics,"Corrina, Corrina",Bob Dylan,,,,,,relaxed,positive
