song_id,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q
ML1585,MoodyLyrics4Q,Return to Innocence,Enigma,,,,,,relaxed,positive
ML1586,MoodyLyrics4Q,Sylvia's Mother,Dr. Hook,,,,,,sad,negative
ML1587,MoodyLyrics4Q,Soldier,Eminem,,,,,,angry,negative
ML1588,MoodyLyrics4Q,Temple of the Morning Star,Today Is The Day,,,,,,sad,negative
ML1589,MoodyLyrics4Q,One Way Or Another,Blondie,,,,,,happy,positive
ML1590,MoodyLyrics4Q,Modern Guilt,Beck,,,,,,relaxed,positive
ML1591,MoodyLyrics4Q,I Love My Boss,Moxy Früvous,,,,,,happy,positive
ML1592,MoodyLyrics4Q,Someone Put Your Hand Out,Michael Jackson,,,,,,relaxed,positive
ML1593,MoodyLyrics4Q,Mr Understanding,Pete and the Pirates,,,,,,happy,positive
ML1594,MoodyLyrics4Q,Flesh Storm,Slayer,,,,,,angry,negative
ML1595,MoodyLyrics4Q,Nookie,Limp Bizkit,,,,,,angry,negative
ML1596,MoodyLyrics4Q,The Grey Man,Copeland,,,,,,relaxed,positive
ML1597,MoodyLyrics4Q,Mary Shut The Garden Door,Donald Fagen,,,,,,relaxed,positive
ML1598,MoodyLyrics4Q,Pistachio,Lisa Hannigan,,,,,,relaxed,positive
ML1599,MoodyLyrics4Q,Dirty Song,Cars Can Be Blue,,,,,,happy,positive
ML1600,MoodyLyrics4Q,I'm Crying (Mother's Tears),Grace Jones,,,,,,sad,negative
ML1601,MoodyLyrics4Q,Amylase,Cajun Dance Party,,,,,,happy,positive
ML1602,MoodyLyrics4Q,The Beat Goes On,Britney Spears,,,,,,happy,positive
ML1603,MoodyLyrics4Q,Immortelle and Paper Caravelle,Kayo Dot,,,,,,relaxed,positive
ML1604,MoodyLyrics4Q,Walking Away,Brother Ali,,,,,,sad,negative
ML1605,MoodyLyrics4Q,Free Your Mind,En Vogue,,,,,,happy,positive
ML1606,MoodyLyrics4Q,Yeah Yeah,Bodyrox,,,,,,happy,positive
ML1607,MoodyLyrics4Q,Get Down Tonight,KC And The Sunshine Band,,,,,,happy,positive
ML1608,MoodyLyrics4Q,Posters,Jack Johnson,,,,,,relaxed,positive
ML1609,MoodyLyrics4Q,New Star in the Sky,Air,,,,,,relaxed,positive
ML1610,MoodyLyrics4Q,Hatebreeder,Children of Bodom,,,,,,angry,negative
ML1611,MoodyLyrics4Q,AGITATED SCREAMS OF MAGGOTS,DIR EN GREY,,,,,,angry,negative
ML1612,MoodyLyrics4Q,Stay In The Shade,José González,,,,,,relaxed,positive
ML1613,MoodyLyrics4Q,Star Bodies,The New Pornographers,,,,,,happy,positive
ML1614,MoodyLyrics4Q,St. Swithin's Day,Dubstar,,,,,,relaxed,positive
ML1615,MoodyLyrics4Q,Voodoo Lady,Ween,,,,,,happy,positive
ML1616,MoodyLyrics4Q,Armchairs,Andrew Bird,,,,,,relaxed,positive
ML1617,MoodyLyrics4Q,Fuck The Pain Away,Peaches,,,,,,happy,positive
ML1618,MoodyLyrics4Q,Throw It Away,Delta Goodrem,,,,,,relaxed,positive
ML1619,MoodyLyrics4Q,The Lovecats,The Cure,,,,,,happy,positive
ML1620,MoodyLyrics4Q,The Beach,All Time Low,,,,,,happy,positive
ML1621,MoodyLyrics4Q,San Geronimo,Red House Painters,,,,,,sad,negative
ML1622,MoodyLyrics4Q,I Have Seen,Zero 7,,,,,,relaxed,positive
ML1623,MoodyLyrics4Q,Free,Mazzy Star,,,,,,relaxed,positive
ML1624,MoodyLyrics4Q,Powertrip,Monster Magnet,,,,,,angry,negative
ML1625,MoodyLyrics4Q,Tales of the Future,Vangelis,,,,,,relaxed,positive
ML1626,MoodyLyrics4Q,Burnt Reynolds,Crippled Black Phoenix,,,,,,sad,negative
ML1627,MoodyLyrics4Q,Little Black Sandals,Sia,,,,,,relaxed,positive
ML1628,MoodyLyrics4Q,Taking A Chance On Love,Renee Olstead,,,,,,relaxed,positive
ML1629,MoodyLyrics4Q,Black God,My Dying Bride,,,,,,sad,negative
ML1630,MoodyLyrics4Q,Dear Goodbye,JC Chasez,,,,,,sad,negative
ML1631,MoodyLyrics4Q,You Will Miss Me When I Burn,Soulsavers,,,,,,sad,negative
ML1632,MoodyLyrics4Q,Hold Tight,Goldfish,,,,,,happy,positive
ML1633,MoodyLyrics4Q,Hospital,The Modern Lovers,,,,,,sad,negative
ML1634,MoodyLyrics4Q,All I Really Want,Alanis Morissette,,,,,,angry,negative
ML1635,MoodyLyrics4Q,Say Something,James,,,,,,sad,negative
ML1636,MoodyLyrics4Q,Look For The Woman,Dan Le Sac vs Scroobius Pip,,,,,,sad,negative
ML1637,MoodyLyrics4Q,I'll See You Now Now,The Constructus Corporation,,,,,,relaxed,positive
ML1638,MoodyLyrics4Q,My Summer Vacation,Ice Cube,,,,,,angry,negative
ML1639,MoodyLyrics4Q,I Am Only One,We Are The Fallen,,,,,,sad,negative
ML1640,MoodyLyrics4Q,Mad World,Evergreen Terrace,,,,,,angry,negative
ML1641,MoodyLyrics4Q,You Sexy Thing,Hot Chocolate,,,,,,happy,positive
ML1642,MoodyLyrics4Q,The Rhythm,The Cat Empire,,,,,,happy,positive
ML1643,MoodyLyrics4Q,On My Own,Ulrich Schnauss,,,,,,relaxed,positive
ML1644,MoodyLyrics4Q,Tetragrammaton,The Mars Volta,,,,,,angry,negative
ML1645,MoodyLyrics4Q,This Loneliness,El Perro del Mar,,,,,,sad,negative
ML1646,MoodyLyrics4Q,Grandma's Feather Bed,John Denver,,,,,,happy,positive
ML1647,MoodyLyrics4Q,Mama Said Knock You Out,LL Cool J,,,,,,angry,negative
ML1648,MoodyLyrics4Q,Absolution,Gary Numan,,,,,,sad,negative
ML1649,MoodyLyrics4Q,Qué Onda Guero,Beck,,,,,,happy,positive
ML1650,MoodyLyrics4Q,Rock Steady,No Doubt,,,,,,relaxed,positive
ML1651,MoodyLyrics4Q,Tombigbee,Tori Amos,,,,,,angry,negative
ML1652,MoodyLyrics4Q,Handsome and Gretel,Babes In Toyland,,,,,,angry,negative
ML1653,MoodyLyrics4Q,Permanent Tears,Eagle-Eye Cherry,,,,,,relaxed,positive
ML1654,MoodyLyrics4Q,Born Addicted,No Use for a Name,,,,,,angry,negative
ML1655,MoodyLyrics4Q,The 4th Branch,Immortal Technique,,,,,,angry,negative
ML1656,MoodyLyrics4Q,On Your Porch (acoustic),The Format,,,,,,sad,negative
ML1657,MoodyLyrics4Q,Nowhere Near,Tracey Thorn,,,,,,sad,negative
ML1658,MoodyLyrics4Q,Papagenu (He's My Sassafrass),Tenacious D,,,,,,happy,positive
ML1659,MoodyLyrics4Q,Ruiner,Nine Inch Nails,,,,,,angry,negative
ML1660,MoodyLyrics4Q,Intolerance,Tool,,,,,,angry,negative
ML1661,MoodyLyrics4Q,Que Maravilha,Jorge Ben,,,,,,relaxed,positive
ML1662,MoodyLyrics4Q,Goodnite,Melody Gardot,,,,,,relaxed,positive
ML1663,MoodyLyrics4Q,Who Am I,Will Young,,,,,,sad,negative
ML1664,MoodyLyrics4Q,I Sit On Acid (Soulwax remix),Lords of Acid,,,,,,happy,positive
ML1665,MoodyLyrics4Q,Broken,Norah Jones,,,,,,relaxed,positive
ML1666,MoodyLyrics4Q,Sorry,Abra Moore,,,,,,relaxed,positive
ML1667,MoodyLyrics4Q,Laughing Aloud,David Ford,,,,,,relaxed,positive
ML1668,MoodyLyrics4Q,A-Z,Tracey Thorn,,,,,,sad,negative
ML1669,MoodyLyrics4Q,Army Of Me,Björk,,,,,,angry,negative
ML1670,MoodyLyrics4Q,In The Arms Of Perdition,Despised Icon,,,,,,angry,negative
ML1671,MoodyLyrics4Q,Holes,Mercury Rev,,,,,,relaxed,positive
ML1672,MoodyLyrics4Q,Every Kinda People,Robert Palmer,,,,,,relaxed,positive
ML1673,MoodyLyrics4Q,Lady Godiva,Peter & Gordon,,,,,,happy,positive
ML1674,MoodyLyrics4Q,Ready to Die,The Notorious B.I.G.,,,,,,angry,negative
ML1675,MoodyLyrics4Q,Roulette Dares (The Haunt Of),The Mars Volta,,,,,,angry,negative
ML1676,MoodyLyrics4Q,Groove Is In The Heart,Deee-Lite,,,,,,happy,positive
ML1677,MoodyLyrics4Q,To Kill a King,Hungry Lucy,,,,,,relaxed,positive
ML1678,MoodyLyrics4Q,I Kissed A Girl,Katy Perry,,,,,,happy,positive
ML1679,MoodyLyrics4Q,Cold Cold Ground,Tom Waits,,,,,,sad,negative
ML1680,MoodyLyrics4Q,What's the Deal,Supreme Beings of Leisure,,,,,,relaxed,positive
ML1681,MoodyLyrics4Q,Future Shock,Curtis Mayfield,,,,,,angry,negative
ML1682,MoodyLyrics4Q,What I Want,Daughtry,,,,,,angry,negative
ML1683,MoodyLyrics4Q,Prince of Darkness,Megadeth,,,,,,angry,negative
ML1684,MoodyLyrics4Q,Caught in a Wave,Junior Boys,,,,,,relaxed,positive
ML1685,MoodyLyrics4Q,How Many Licks ,Lil' Kim,,,,,,happy,positive
ML1686,MoodyLyrics4Q,I Drove All Night,Cyndi Lauper,,,,,,happy,positive
ML1687,MoodyLyrics4Q,On My Mind,Donavon Frankenreiter,,,,,,relaxed,positive
ML1688,MoodyLyrics4Q,Public Display Of Dismemberment,Slayer,,,,,,angry,negative
ML1689,MoodyLyrics4Q,Mandatory Suicide,Slayer,,,,,,angry,negative
ML1690,MoodyLyrics4Q,Teeth,Lady Gaga,,,,,,happy,positive
ML1691,MoodyLyrics4Q,Who's Your Daddy?,Toby Keith,,,,,,happy,positive
ML1692,MoodyLyrics4Q,Jimmy,M.I.A.,,,,,,happy,positive
ML1693,MoodyLyrics4Q,Ever Fallen in Love?,Buzzcocks,,,,,,angry,negative
ML1694,MoodyLyrics4Q,Guns of Navarone,The Specials,,,,,,happy,positive
ML1695,MoodyLyrics4Q,Brave,Katatonia,,,,,,sad,negative
ML1696,MoodyLyrics4Q,Carefree Highway,Gordon Lightfoot,,,,,,relaxed,positive
ML1697,MoodyLyrics4Q,Edge Of The Ocean,Ivy,,,,,,relaxed,positive
ML1698,MoodyLyrics4Q,The Old Revolution,Leonard Cohen,,,,,,sad,negative
ML1699,MoodyLyrics4Q,Shesmovedon,Porcupine Tree,,,,,,sad,negative
ML1700,MoodyLyrics4Q,Fuck the World,Tupac Shakur,,,,,,angry,negative
ML1701,MoodyLyrics4Q,Heart Of Stone,The Rolling Stones,,,,,,sad,negative
ML1702,MoodyLyrics4Q,Easy Money,Rickie Lee Jones,,,,,,relaxed,positive
ML1703,MoodyLyrics4Q,Step Up,Drowning Pool,,,,,,angry,negative
ML1704,MoodyLyrics4Q,Bullet In The Head,Rage Against the Machine,,,,,,angry,negative
ML1705,MoodyLyrics4Q,The Pretender,Foo Fighters,,,,,,angry,negative
ML1706,MoodyLyrics4Q,Lurad,Björn Rosenström,,,,,,happy,positive
ML1707,MoodyLyrics4Q,Sing Songs Along,Tilly and the Wall,,,,,,happy,positive
ML1708,MoodyLyrics4Q,You Can't Stop Me,Guano Apes,,,,,,angry,negative
ML1709,MoodyLyrics4Q,He Was A Friend Of Mine,The Byrds,,,,,,sad,negative
ML1710,MoodyLyrics4Q,Fa Cé-La,Feelies,,,,,,angry,negative
ML1711,MoodyLyrics4Q,I Still Love You,Kiss,,,,,,sad,negative
ML1712,MoodyLyrics4Q,Centerfold,The J. Geils Band,,,,,,happy,positive
ML1713,MoodyLyrics4Q,Måndagsbarn,Veronica Maggio,,,,,,happy,positive
ML1714,MoodyLyrics4Q,Clean Town,Mando Diao,,,,,,happy,positive
ML1715,MoodyLyrics4Q,Uptown Girl,Westlife,,,,,,happy,positive
ML1716,MoodyLyrics4Q,Only Twin,Oceansize,,,,,,sad,negative
ML1717,MoodyLyrics4Q,Sections,God Module,,,,,,sad,negative
ML1718,MoodyLyrics4Q,You Alone,Dawn Landes,,,,,,sad,negative
ML1719,MoodyLyrics4Q,Everything I Build,The Stills,,,,,,sad,negative
ML1720,MoodyLyrics4Q,Angel Flying Too Close To The Ground,Beth Rowley,,,,,,sad,negative
ML1721,MoodyLyrics4Q,Terrapin,Syd Barrett,,,,,,relaxed,positive
ML1722,MoodyLyrics4Q,Man That You Fear,Marilyn Manson,,,,,,angry,negative
ML1723,MoodyLyrics4Q,Wake the Dead,Alice Cooper,,,,,,angry,negative
ML1724,MoodyLyrics4Q,Overt Enemy,Slayer,,,,,,angry,negative
ML1725,MoodyLyrics4Q,Death Valley Nights,Blue Öyster Cult,,,,,,sad,negative
ML1726,MoodyLyrics4Q,Who Put The Bomp ,Barry Mann,,,,,,happy,positive
ML1727,MoodyLyrics4Q,My Backwards Walk,Frightened Rabbit,,,,,,sad,negative
ML1728,MoodyLyrics4Q,Fear of the moment,Destruction,,,,,,angry,negative
ML1729,MoodyLyrics4Q,Filthy Little Secret,Cradle of Filth,,,,,,angry,negative
ML1730,MoodyLyrics4Q,Born in the USA,Bruce Springsteen,,,,,,angry,negative
ML1731,MoodyLyrics4Q,Fell Down the Stairs,Tilly and the Wall,,,,,,happy,positive
ML1732,MoodyLyrics4Q,Suicide Nation,At the Gates,,,,,,angry,negative
ML1733,MoodyLyrics4Q,Fade Away,Seether,,,,,,sad,negative
ML1734,MoodyLyrics4Q,What I've Become,Lamb of God,,,,,,angry,negative
ML1735,MoodyLyrics4Q,Murder The Government,NOFX,,,,,,angry,negative
ML1736,MoodyLyrics4Q,I'm Still In Love With You,Al Green,,,,,,relaxed,positive
ML1737,MoodyLyrics4Q,No More Sorry,My Bloody Valentine,,,,,,sad,negative
ML1738,MoodyLyrics4Q,Mutter,Rammstein,,,,,,sad,negative
ML1739,MoodyLyrics4Q,Running The World,Jarvis Cocker,,,,,,angry,negative
ML1740,MoodyLyrics4Q,Hate Worldwide,Slayer,,,,,,angry,negative
ML1741,MoodyLyrics4Q,Foreclosure of a Dream,Megadeth,,,,,,angry,negative
ML1742,MoodyLyrics4Q,Vira-Vira,Mamonas Assassinas,,,,,,happy,positive
ML1743,MoodyLyrics4Q,Can't Stand Losing You,Police,,,,,,angry,negative
ML1744,MoodyLyrics4Q,Dream Come True,The Brand New Heavies,,,,,,happy,positive
ML1745,MoodyLyrics4Q,Adrift,Jack Johnson,,,,,,relaxed,positive
ML1746,MoodyLyrics4Q,Seven,Megadeth,,,,,,angry,negative
ML1747,MoodyLyrics4Q,Unbroken,Killswitch Engage,,,,,,angry,negative
ML1748,MoodyLyrics4Q,Callas Went Away,Enigma,,,,,,relaxed,positive
ML1749,MoodyLyrics4Q,Timothy,As Cities Burn,,,,,,sad,negative
ML1750,MoodyLyrics4Q,Leaders,Katatonia,,,,,,sad,negative
ML1751,MoodyLyrics4Q,In The Privacy Of Our Love,Hot Chip,,,,,,relaxed,positive
ML1752,MoodyLyrics4Q,Vanilla Ice Cream,Stephen Lynch,,,,,,happy,positive
ML1753,MoodyLyrics4Q,Amid the Falling Snow,Enya,,,,,,relaxed,positive
ML1754,MoodyLyrics4Q,Wunderbar,Tenpole Tudor,,,,,,happy,positive
ML1755,MoodyLyrics4Q,There's a Pot a Brewin',The Little Ones,,,,,,happy,positive
ML1756,MoodyLyrics4Q,Aika Multaa Muistot (everything Is Nothing),Sentenced,,,,,,sad,negative
ML1757,MoodyLyrics4Q,There Is A Wind,The Album Leaf,,,,,,relaxed,positive
ML1758,MoodyLyrics4Q,I'm a Broken Heart,The Bird And The Bee,,,,,,sad,negative
ML1759,MoodyLyrics4Q,Run to the Hills,Hellsongs,,,,,,relaxed,positive
ML1760,MoodyLyrics4Q,Peanut Dreams,Grand National,,,,,,relaxed,positive
ML1761,MoodyLyrics4Q,Live Undead,Slayer,,,,,,angry,negative
ML1762,MoodyLyrics4Q,Chega De Saudade,Eliane Elias,,,,,,relaxed,positive
ML1763,MoodyLyrics4Q,My Heartstrings Come Undone,Demon Hunter,,,,,,sad,negative
ML1764,MoodyLyrics4Q,Elembivos,Eluveitie,,,,,,sad,negative
ML1765,MoodyLyrics4Q,Flash,Queen,,,,,,happy,positive
ML1766,MoodyLyrics4Q,Tear The World Down,We Are The Fallen,,,,,,sad,negative
ML1767,MoodyLyrics4Q,Nepenthe,Sentenced,,,,,,sad,negative
ML1768,MoodyLyrics4Q,Big Deal,LeAnn Rimes,,,,,,angry,negative
ML1769,MoodyLyrics4Q,McFearless,Kings of Leon,,,,,,angry,negative
ML1770,MoodyLyrics4Q,You Can't Steal My Love,Mando Diao,,,,,,happy,positive
ML1771,MoodyLyrics4Q,To Be Surprised,Sondre Lerche,,,,,,happy,positive
ML1772,MoodyLyrics4Q,Proposition 61,The Most Serene Republic,,,,,,relaxed,positive
ML1773,MoodyLyrics4Q,Too Dead for Me,Atari Teenage Riot,,,,,,angry,negative
ML1774,MoodyLyrics4Q,Johnny Came Home Headless,The Arrogant Worms,,,,,,happy,positive
ML1775,MoodyLyrics4Q,New Jack Hustler,Ice T,,,,,,angry,negative
ML1776,MoodyLyrics4Q,And With Her Came The Birds,Cult of Luna,,,,,,sad,negative
ML1777,MoodyLyrics4Q,鼓動,DIR EN GREY,,,,,,sad,negative
ML1778,MoodyLyrics4Q,Dismantle.Repair.,Anberlin,,,,,,sad,negative
ML1779,MoodyLyrics4Q,Change,Lisa Stansfield,,,,,,happy,positive
ML1780,MoodyLyrics4Q,Lonely,Yael Naïm,,,,,,sad,negative
ML1781,MoodyLyrics4Q,Rosary,Marissa Nadler,,,,,,sad,negative
ML1782,MoodyLyrics4Q,Will There Be Enough Water?,The Dead Weather,,,,,,sad,negative
ML1783,MoodyLyrics4Q,I Did It,Dave Matthews Band,,,,,,relaxed,positive
ML1784,MoodyLyrics4Q,Superheroes,You Love Her Coz She's Dead,,,,,,angry,negative
ML1785,MoodyLyrics4Q,Virginia Moon,Foo Fighters,,,,,,relaxed,positive
ML1786,MoodyLyrics4Q,Party Weirdo,Moloko,,,,,,happy,positive
ML1787,MoodyLyrics4Q,It Ends With a Fall,Okkervil River,,,,,,sad,negative
ML1788,MoodyLyrics4Q,Kasa No Hone (the umbrella's bones),Anathallo,,,,,,relaxed,positive
ML1789,MoodyLyrics4Q,Red Turned White,Architecture in Helsinki,,,,,,happy,positive
ML1790,MoodyLyrics4Q,Incipit satan,Gorgoroth,,,,,,angry,negative
ML1791,MoodyLyrics4Q,For Your Lover Give Some Time,Richard Hawley,,,,,,sad,negative
ML1792,MoodyLyrics4Q,Disintegration,Jimmy Eat World,,,,,,sad,negative
ML1793,MoodyLyrics4Q,Entropy,Moxy Früvous,,,,,,happy,positive
ML1794,MoodyLyrics4Q,The Confidential Agent,American Music Club,,,,,,sad,negative
ML1795,MoodyLyrics4Q,Memory Lane,Minnie Riperton,,,,,,relaxed,positive
ML1796,MoodyLyrics4Q,One Perfect Lie,Gary Numan,,,,,,sad,negative
ML1797,MoodyLyrics4Q,Take A Chance On Me,Abba,,,,,,happy,positive
ML1798,MoodyLyrics4Q,Eifersucht,Rammstein,,,,,,angry,negative
ML1799,MoodyLyrics4Q,Things I Miss The Most,Steely Dan,,,,,,relaxed,positive
ML1800,MoodyLyrics4Q,Walk with An Erection,J.B.O.,,,,,,happy,positive
ML1801,MoodyLyrics4Q,Winter Lady,Leonard Cohen,,,,,,sad,negative
ML1802,MoodyLyrics4Q,Vattupuskassa,Zen Café,,,,,,sad,negative
ML1803,MoodyLyrics4Q,Chicken Fried,Zac Brown Band,,,,,,happy,positive
ML1804,MoodyLyrics4Q,Gritty Shaker,David Holmes,,,,,,happy,positive
ML1805,MoodyLyrics4Q,Ohne dich,Rammstein,,,,,,sad,negative
ML1806,MoodyLyrics4Q,Lou Reed,The Little Willies,,,,,,happy,positive
ML1807,MoodyLyrics4Q,New Millennium Homes,Rage Against the Machine,,,,,,angry,negative
ML1808,MoodyLyrics4Q,The Longest Year,Katatonia,,,,,,sad,negative
ML1809,MoodyLyrics4Q,Where Would I Be?,Cake,,,,,,sad,negative
ML1810,MoodyLyrics4Q,Black & Blue,Chris Garneau,,,,,,sad,negative
ML1811,MoodyLyrics4Q,Like Whoa,Aly & AJ,,,,,,happy,positive
ML1812,MoodyLyrics4Q,Wichita Skyline,Shawn Colvin,,,,,,relaxed,positive
ML1813,MoodyLyrics4Q,I Need You,Eurythmics,,,,,,sad,negative
ML1814,MoodyLyrics4Q,Lump,The Presidents of the United States of America,,,,,,happy,positive
ML1815,MoodyLyrics4Q,Can't Have It All,Sophie Ellis-Bextor,,,,,,sad,negative
ML1816,MoodyLyrics4Q,Ghosts of War,Slayer,,,,,,angry,negative
ML1817,MoodyLyrics4Q,What Hurts The Most,Cascada,,,,,,happy,positive
ML1818,MoodyLyrics4Q,Stepfather Factory,El-P,,,,,,sad,negative
ML1819,MoodyLyrics4Q,Anxiety,Black Eyed Peas,,,,,,angry,negative
ML1820,MoodyLyrics4Q,Rest My Chemistry,Interpol,,,,,,sad,negative
ML1821,MoodyLyrics4Q,Little Things,India.Arie,,,,,,relaxed,positive
ML1822,MoodyLyrics4Q,Don't Fall Asleep (Horror Pt. 2),Swallow The Sun,,,,,,sad,negative
ML1823,MoodyLyrics4Q,A Night in Fairyland,Narsilion,,,,,,relaxed,positive
ML1824,MoodyLyrics4Q,Girl,Sibylle Baier,,,,,,relaxed,positive
ML1825,MoodyLyrics4Q,Endangered Species (Tales From the Darkside),Ice Cube,,,,,,angry,negative
ML1826,MoodyLyrics4Q,I Am Ahab,Mastodon,,,,,,angry,negative
ML1827,MoodyLyrics4Q,That Lucky Old Sun ,Louis Armstrong,,,,,,relaxed,positive
ML1828,MoodyLyrics4Q,Wheels,Cake,,,,,,happy,positive
ML1829,MoodyLyrics4Q,Fireworks,Carpark North,,,,,,sad,negative
ML1830,MoodyLyrics4Q,Afraid,David Bowie,,,,,,sad,negative
ML1831,MoodyLyrics4Q,Fightin' Over Me ,Paris Hilton,,,,,,happy,positive
ML1832,MoodyLyrics4Q,What Difference Does It Make?,The Smiths,,,,,,sad,negative
ML1833,MoodyLyrics4Q,Jealous Again,Black Flag,,,,,,angry,negative
ML1834,MoodyLyrics4Q,Victims,The Oppressed,,,,,,angry,negative
ML1835,MoodyLyrics4Q,Sunday Sunday,Blur,,,,,,happy,positive
ML1836,MoodyLyrics4Q,So Fine,Telepathe,,,,,,happy,positive
ML1837,MoodyLyrics4Q,How Can I Tell You,Cat Stevens,,,,,,relaxed,positive
ML1838,MoodyLyrics4Q,What's Going On,A Perfect Circle,,,,,,relaxed,positive
ML1839,MoodyLyrics4Q,Situations,Jack Johnson,,,,,,relaxed,positive
ML1840,MoodyLyrics4Q,Stormy Monday,The Allman Brothers Band,,,,,,relaxed,positive
ML1841,MoodyLyrics4Q,Do It Clean,Echo & the Bunnymen,,,,,,angry,negative
ML1842,MoodyLyrics4Q,Those Old Black and White Movies Were True,Eugene McGuinness,,,,,,relaxed,positive
ML1843,MoodyLyrics4Q,New Day,Patti LaBelle,,,,,,relaxed,positive
ML1844,MoodyLyrics4Q,Rumpus,Karen O and the Kids,,,,,,happy,positive
ML1845,MoodyLyrics4Q,Never Fade Away,John O'Callaghan,,,,,,relaxed,positive
ML1846,MoodyLyrics4Q,Tomber La Chemise,Zebda,,,,,,happy,positive
ML1847,MoodyLyrics4Q,Ameno,ERA,,,,,,relaxed,positive
ML1848,MoodyLyrics4Q,This Sweet Love,James Yuill,,,,,,relaxed,positive
ML1849,MoodyLyrics4Q,I Wanna Have Your Babies,Natasha Bedingfield,,,,,,happy,positive
ML1850,MoodyLyrics4Q,Rice & Curry,Dr. Bombay,,,,,,happy,positive
ML1851,MoodyLyrics4Q,In My Eyes,Rage Against the Machine,,,,,,angry,negative
ML1852,MoodyLyrics4Q,Dig It,Dirty Sanchez,,,,,,happy,positive
ML1853,MoodyLyrics4Q,My Story,Jean Grae,,,,,,sad,negative
ML1854,MoodyLyrics4Q,Inertiatic Esp,The Mars Volta,,,,,,angry,negative
ML1855,MoodyLyrics4Q,Song of the Viking,Todd Rundgren,,,,,,happy,positive
ML1856,MoodyLyrics4Q,Bang The Drum All Day,Todd Rundgren,,,,,,happy,positive
ML1857,MoodyLyrics4Q,Serenade of The Last Wolf,Hagalaz' Runedance,,,,,,sad,negative
ML1858,MoodyLyrics4Q,One-Way Ticket to Pluto,Dead Kennedys,,,,,,angry,negative
ML1859,MoodyLyrics4Q,Merrymaking At My Place,Calvin Harris,,,,,,happy,positive
ML1860,MoodyLyrics4Q,Whitey On The Moon,Gil Scott-Heron,,,,,,angry,negative
ML1861,MoodyLyrics4Q,Consfearacy,Slayer,,,,,,angry,negative
ML1862,MoodyLyrics4Q,Going Steady,Death From Above 1979,,,,,,happy,positive
ML1863,MoodyLyrics4Q,Come Together,Macy Gray,,,,,,relaxed,positive
ML1864,MoodyLyrics4Q,Sex Boy (Live),The Germs,,,,,,angry,negative
ML1865,MoodyLyrics4Q,All This and More,Procol Harum,,,,,,sad,negative
ML1866,MoodyLyrics4Q,Walk Away,Aloha From Hell,,,,,,sad,negative
ML1867,MoodyLyrics4Q,Beautiful Sunday,Daniel Boone,,,,,,happy,positive
ML1868,MoodyLyrics4Q,Trigger Happy,"""Weird Al"" Yankovic",,,,,,happy,positive
ML1869,MoodyLyrics4Q,Barreling Towards Nowhere Like There's No Tomorrow,Rivulets,,,,,,sad,negative
ML1870,MoodyLyrics4Q,The accident,iLiKETRAiNS,,,,,,sad,negative
ML1871,MoodyLyrics4Q,Silver,Jesu,,,,,,sad,negative
ML1872,MoodyLyrics4Q,Apollo 9,Adam Ant,,,,,,happy,positive
ML1873,MoodyLyrics4Q,Fools,Rachel Stevens,,,,,,happy,positive
ML1874,MoodyLyrics4Q,Lintu,Timo Rautiainen & Trio Niskalaukaus,,,,,,sad,negative
ML1875,MoodyLyrics4Q,Slayer Of Light,Ensiferum,,,,,,angry,negative
ML1876,MoodyLyrics4Q,My Friends,Maximilian Hecker,,,,,,sad,negative
ML1877,MoodyLyrics4Q,Symphonie,Silbermond,,,,,,sad,negative
ML1878,MoodyLyrics4Q,Bad Devil,Devin Townsend,,,,,,angry,negative
ML1879,MoodyLyrics4Q,Old Song,Max Richter,,,,,,relaxed,positive
ML1880,MoodyLyrics4Q,Suddenly,Black Rebel Motorcycle Club,,,,,,sad,negative
ML1881,MoodyLyrics4Q,Yes Please,Muse,,,,,,angry,negative
ML1882,MoodyLyrics4Q,Filthy/Gorgeous,Scissor Sisters,,,,,,happy,positive
ML1883,MoodyLyrics4Q,Something I Can Never Have,Nine Inch Nails,,,,,,sad,negative
ML1884,MoodyLyrics4Q,Summer Days in Bloom,Maximilian Hecker,,,,,,relaxed,positive
ML1885,MoodyLyrics4Q,Cocktails For Two,Spike Jones & His City Slickers,,,,,,happy,positive
ML1886,MoodyLyrics4Q,Blow It Out,Ludacris,,,,,,angry,negative
ML1887,MoodyLyrics4Q,Gitan,Garou,,,,,,happy,positive
ML1888,MoodyLyrics4Q,By The Mark,Gillian Welch,,,,,,relaxed,positive
ML1889,MoodyLyrics4Q,Lazy Days,Leona Naess,,,,,,relaxed,positive
ML1890,MoodyLyrics4Q,La Verdad,Juana Molina,,,,,,relaxed,positive
ML1891,MoodyLyrics4Q,Rock This Town,Stray Cats,,,,,,happy,positive
ML1892,MoodyLyrics4Q,One Last Time,The Kooks,,,,,,sad,negative
ML1893,MoodyLyrics4Q,No Place To Fall,Isobel Campbell & Mark Lanegan,,,,,,sad,negative
ML1894,MoodyLyrics4Q,Cherry Blossom Girl (Radio Mix),Air,,,,,,relaxed,positive
ML1895,MoodyLyrics4Q,Warhead,Venom,,,,,,angry,negative
ML1896,MoodyLyrics4Q,The Cask Of Amontillado,The Alan Parsons Project,,,,,,sad,negative
ML1897,MoodyLyrics4Q,Wild Thing,Tone-Lōc,,,,,,happy,positive
